ds,yhat,yhat_lower,yhat_upper
2019-02-16,4402.844110442108,-1059.6549598520826,10527.923466708588
2019-02-17,4665.674595533164,-955.3914759856966,10467.664267421404
2019-02-18,4980.068055985172,-783.9816864519235,10230.42417432038
2019-02-19,5126.2106436284685,-607.1924006675317,10954.649528529924
2019-02-20,5386.530426671368,-194.69614030045238,10960.670037760188
2019-02-21,5492.311495574066,33.148765604855136,11303.276575035865
2019-02-22,5633.711286402529,-332.63209169342326,11398.248372156077
2019-02-23,5769.376776969488,101.8800103086475,11454.676288598192
2019-02-24,5907.406785307472,150.7482945784845,11238.974187631069
2019-02-25,6105.141002763695,662.6793703065088,11538.4992054697
2019-02-26,6145.582576691531,388.8162696751304,11952.39597572972
2019-02-27,6313.625608193384,452.73187000559477,12037.10401225862
2019-02-28,6342.610847100847,252.83871604761583,11730.657053602936
2019-03-01,6424.295787216821,1120.1039337236705,12423.428617444715
2019-03-02,6518.435929114018,953.6010719762814,12440.257781796468
2019-03-03,6633.725220556075,1012.8720851287914,12173.358533459097
2019-03-04,6827.576737713735,973.3339281246149,12412.279787543845
2019-03-05,6882.55049468329,1283.3274735956154,12559.835718639823
2019-03-06,7082.599461901616,1932.907030430728,12669.794795741414
2019-03-07,7159.656443912673,1680.0934044242974,12853.994684831849
2019-03-08,7303.6470606780285,1233.5287491531838,12827.26295749976
2019-03-09,7472.454187324982,1963.6718543386735,13375.220879564526
2019-03-10,7671.931116491143,1638.597903822614,13063.250034662231
2019-03-11,7956.7412185138455,1910.1649693867723,13564.608353973548
2019-03-12,8106.530624667976,2520.5476095155714,13678.062796765253
2019-03-13,8402.252211022165,2556.2007202262753,14105.298796277253
2019-03-14,8572.831596537844,3062.5457020128706,13848.030012917887
2019-03-15,8805.258301844631,3440.2897925780185,14081.390010288362
2019-03-16,9054.295530904543,3516.8052945957043,14482.281791823307
2019-03-17,9323.553122721829,3490.4030293597543,14574.63278901358
2019-03-18,9665.401209648262,4195.528251590551,15043.152869005069
2019-03-19,9857.527974329507,4595.37366626055,15267.448482300186
2019-03-20,10179.309214842942,4766.302414363561,16071.552129631042
2019-03-21,10358.509210710086,4947.537607986509,16348.581995949959
2019-03-22,10581.395271811602,4825.146925926108,16545.944990364103
2019-03-23,10802.458986779005,5659.382880575048,16543.649419569774
2019-03-24,11025.48859944238,5177.31753445318,16730.444595547924
2019-03-25,11303.470257512074,5233.784845357936,16741.675663673872
2019-03-26,11415.122049742984,5807.659798853138,17108.014931594207
2019-03-27,11641.229363582206,6419.380881827218,17925.46091069629
2019-03-28,11711.302150516898,6010.037914370809,17263.55984334924
2019-03-29,11813.637814300168,5935.375405445893,17510.195560632197
2019-03-30,11904.98427086197,6253.186869966957,17524.095769760064
2019-03-31,11991.549295166975,5996.701043469675,17805.88325890231
2019-04-01,12128.835691996403,6578.409637282831,17512.267252599377
2019-04-02,12098.108055138438,6788.641140043354,17530.47055168396
2019-04-03,12182.66149901034,6533.60715112395,18043.50696081187
2019-04-04,12114.41475465705,6744.232936658123,17535.848233082732
2019-04-05,12083.913053525846,5861.820939617343,17363.428249574292
2019-04-06,12049.936913678312,6300.449202156002,17512.187988839305
2019-04-07,12020.464325767132,6497.482322776069,17954.088260823683
2019-04-08,12052.467038305904,6593.419697987398,17527.76773382262
2019-04-09,11928.347620528013,6108.559754835517,17909.072511587703
2019-04-10,11932.188330071134,6297.827847737962,17526.65441489431
2019-04-11,11796.334535931637,6688.498249585653,17591.14233677183
2019-04-12,11711.398188019117,5910.1928924803515,17054.247978630316
2019-04-13,11635.87722754735,6330.2898185698905,17619.157151206273
2019-04-14,11577.137937238302,5655.231761077214,17356.239111679464
2019-04-15,11591.240172511156,5906.484468155079,17042.49826505929
2019-04-16,11459.411158770932,5578.084796456148,16948.623131718745
2019-04-17,11464.33768534061,6151.401678663154,17686.03648150019
2019-04-18,11336.798083027508,5805.904345097447,16902.17904913301
2019-04-19,11265.71798736531,5049.632496664212,16560.68570462215
2019-04-20,11207.844210632567,5884.994028006311,17285.461161960342
2019-04-21,11168.782114313375,5393.849636079451,16648.718298574084
2019-04-22,11202.87482594018,5378.0780022413455,17115.14208638368
2019-04-23,11089.728443436376,5747.856873180726,16806.58216952877
2019-04-24,11110.551613958387,5572.444347547503,16693.22266990039
2019-04-25,10994.829568881265,5369.45839866078,16585.009030315847
2019-04-26,10930.415485138894,5399.176199747997,16778.90904277116
2019-04-27,10873.23256769014,5008.148027976751,16113.902148617575
2019-04-28,10828.33154368025,5142.171860513462,16450.76610717381
2019-04-29,10849.781455367356,5688.812748250235,16420.361240808284
2019-04-30,10717.197692081661,4962.327403519067,16323.640011504489
2019-05-01,10712.075701806494,5391.889061180156,16292.904518387975
2019-05-02,10564.450769074447,5258.018440468616,16381.124139757392
2019-05-03,10462.967273850987,4778.553254483212,15754.632083363691
2019-05-04,10364.55159122516,4778.6499229704,15738.185180935487
2019-05-05,10275.434283250774,4941.561302237777,16104.947365426056
2019-05-06,10251.000596306229,4418.158719762974,15708.910118820742
2019-05-07,10072.274461535717,3962.974723309218,15923.990470693443
2019-05-08,10022.205789291636,4373.763416528192,15424.855391656369
2019-05-09,9832.282847610772,3996.3866010888046,15269.779990365116
2019-05-10,9692.554554525526,4420.861275868189,15231.132736967667
2019-05-11,9561.258230026842,4350.481852258864,15443.789955586224
2019-05-12,9445.799776197167,3641.065938463824,15068.08918655028
2019-05-13,9402.566510992625,3741.9109641185637,14974.434738734357
2019-05-14,9213.378920150264,3572.598870923696,14798.053554736369
2019-05-15,9161.752029815238,3477.141700412442,14850.326884351698
2019-05-16,8979.488890274159,3287.9228818194706,14699.47383846526
2019-05-17,8856.69150343751,3017.3735272596205,14653.223959409632
2019-05-18,8751.385014028985,2899.4320748258583,14509.282500905276
2019-05-19,8670.502179568204,2462.5439434303607,13907.464032692842
2019-05-20,8669.708162985578,2981.201346847343,14287.784156565669
2019-05-21,8529.871516738796,2424.3936792844283,14444.96454025819
2019-05-22,8533.351446279685,3277.819525093485,14397.4817537363
2019-05-23,8410.623061065004,2859.386158383392,13809.322730329175
2019-05-24,8350.32498903335,2941.2855133673834,14236.085027080377
2019-05-25,8308.924091598692,2264.477722375372,13487.95920320827
2019-05-26,8291.743111335163,2722.2432929540805,13155.594265530179
2019-05-27,8352.830049264465,2684.1457984172303,13844.54792327353
2019-05-28,8271.473866087366,2813.931041770528,14038.249317926327
2019-05-29,8328.53532986516,2761.374285687012,14095.793944730283
2019-05-30,8253.11349822893,3061.2557238072186,14115.999788491043
2019-05-31,8232.631070445601,2882.6888067586538,13797.080524295057
2019-06-01,8222.53231684624,2379.9719520064514,13860.151606152294
2019-06-02,8227.338527295473,2485.017673324466,13748.926371332913
2019-06-03,8300.539047698516,2684.795418543734,13767.806714551056
2019-06-04,8221.121952228874,2614.366037547281,13799.48247699418
2019-06-05,8269.912821472759,2756.924186988557,14107.365925763754
2019-06-06,8176.241964063597,2437.251071022608,13875.241714206948
2019-06-07,8128.023369881532,2706.872606881469,13655.265473601814
2019-06-08,8081.439354032864,2285.302884117495,13837.125084076393
2019-06-09,8041.976273929147,2066.7982611554235,13519.266298470266
2019-06-10,8064.29000278731,2691.505986970042,13360.0449154894
2019-06-11,7928.705975243541,2470.6292797644123,13539.177086624331
2019-06-12,7917.523172816362,2321.1393503092954,13762.236211426067
2019-06-13,7761.64338645857,2295.8822807676315,13278.739631165601
2019-06-14,7650.610116050269,2140.4984313191185,13136.51379615826
2019-06-15,7542.252178455495,2056.0206298209473,13098.177280300644
2019-06-16,7443.678527255588,1609.9670090065088,13129.355125618893
2019-06-17,7411.104064856941,1509.7264694769774,12962.239251331828
2019-06-18,7226.312305845891,1184.809675319426,12720.77143972175
2019-06-19,7172.925219871893,1317.21984050422,13110.163567948199
2019-06-20,6983.002443428334,1290.6664708664239,12848.884175807209
2019-06-21,6847.054942080513,865.0522970909293,12273.59330949817
2019-06-22,6723.668768085263,1389.9759757713234,12211.065014750204
2019-06-23,6620.485828214453,629.6109134359617,12347.722537551885
2019-06-24,6594.021684157367,802.2121342347227,11678.314528905941
2019-06-25,6426.12631283772,920.9189874501651,11845.922578394891
2019-06-26,6400.258051942436,484.02523570016257,12005.899078251927
2019-06-27,6248.092652427099,733.7701885328175,12043.054356947056
2019-06-28,6159.552098705639,596.568199178736,12026.82117561177
2019-06-29,6092.448283091746,1118.3845280043051,11124.015156331887
2019-06-30,6053.487772656228,342.1181024566797,12014.573549194023
2019-07-01,6098.11691838295,267.6353788871642,12261.19266162962
2019-07-02,6007.012390271826,367.20706179263925,11490.595485803964
2019-07-03,6062.386475009457,394.9021791995913,11810.616210566088
2019-07-04,5994.628151246278,309.6409486079105,11957.267911407002
2019-07-05,5992.363705240475,215.58310480997426,11686.902021953014
2019-07-06,6012.131110167614,426.166254679881,12307.824367067926
2019-07-07,6059.413602981794,279.4323998369354,11559.98065932072
2019-07-08,6188.51098528355,274.20757280865644,11678.195224278368
2019-07-09,6179.053108239881,568.0615180704008,11447.006603636866
2019-07-10,6312.324369869602,962.3431858908962,12486.115914922902
2019-07-11,6317.919858292324,601.8143687568349,11876.889799805222
2019-07-12,6383.816656649077,1274.8618786444852,11920.453740050478
2019-07-13,6466.054423472939,162.36183562105876,12072.135497393498
2019-07-14,6569.770709395686,760.2571376427865,12462.141122482783
2019-07-15,6749.069694894208,1057.2828305452642,12518.206498117399
2019-07-16,6783.529089597803,626.1192760026386,12371.170391554073
2019-07-17,6954.514411498036,1263.110198743923,12633.212820734274
2019-07-18,6953.238512278161,1547.0060979924099,12609.321417550298
2019-07-19,7006.566681194806,1884.3387820996631,12823.934321621779
2019-07-20,7070.92954313851,1231.9261640088064,13041.085663282163
2019-07-21,7151.9223759339275,1483.9474622633013,13313.286616227253
2019-07-22,7304.153938124496,1456.7491343320821,13164.89876192479
2019-07-23,7307.733454174592,1607.2842154708712,12575.954641094779
2019-07-24,7444.5656016072835,1928.815595835855,13065.439957005732
2019-07-25,7444.975195912815,1797.104928352206,13146.085588115806
2019-07-26,7497.746162173873,1613.3618273467139,13284.805483503975
2019-07-27,7559.769957154061,1736.3293685425913,13552.511987966573
2019-07-28,7637.049896955946,2088.696631774682,13084.525791514785
2019-07-29,7784.540983804917,2479.1007183199813,13402.778908224498
2019-07-30,7782.630769982246,2382.606220880472,13665.496795758525
2019-07-31,7913.431141928712,2746.6972600761947,13760.50007859668
2019-08-01,7907.40265750347,2313.879690480974,13475.092800943858
2019-08-02,7953.395866963529,2796.708429690019,13448.61302170386
2019-08-03,8008.304536507506,2566.768904569681,13539.542085230058
2019-08-04,8078.0769096844115,2633.9818032405587,13599.266972046602
2019-08-05,8217.564219480937,2621.8699053251466,13343.716440969925
2019-08-06,8207.011563035901,2327.5682516177235,14072.754183274656
2019-08-07,8328.360567451211,2993.1401610585713,13967.78805029503
2019-08-08,8311.885014015847,2738.2099890526947,14370.679696462932
2019-08-09,8346.24339195927,2721.626181713634,14135.148293890743
2019-08-10,8388.142864046682,2885.5244892172764,13871.940411573814
2019-08-11,8443.360381158105,2536.4993698374637,13941.82369427614
2019-08-12,8566.5998126226,2628.0448447211475,14309.053640784465
2019-08-13,8537.989921835124,2884.848691110921,14083.676576753953
2019-08-14,8639.392405837427,2670.9624172625017,13978.301630073067
2019-08-15,8601.041035055532,3022.334333691145,14265.141030667237
2019-08-16,8611.595814996017,3264.638887591972,14364.887736153372
2019-08-17,8627.806684598765,3400.425066411325,14243.666666277111
2019-08-18,8655.532599402824,3256.8171483962074,14442.399855492678
2019-08-19,8749.595049835645,3072.8338071819194,14541.459161103663
2019-08-20,8690.271091519337,3269.98646021339,14151.226458418834
2019-08-21,8759.595406306084,3255.358891645239,14722.301727231983
2019-08-22,8687.992769924833,3273.571082352664,14133.495426903832
2019-08-23,8664.32521287243,2698.2441057855945,14272.968974581023
2019-08-24,8645.54876381049,3213.2602853829603,14359.911676811236
2019-08-25,8637.725992140582,2714.9286582029085,14346.409206617638
2019-08-26,8695.87374701869,2896.067423986279,14365.201148162154
2019-08-27,8600.451480335296,2974.244196338192,14226.76269576841
2019-08-28,8633.659933304978,2903.0402183645415,13874.134874700381
2019-08-29,8526.071762266163,2946.623567824975,14178.70411743881
2019-08-30,8466.678519541005,2973.875271815242,14190.804361031178
2019-08-31,8412.548930764857,2776.9027029758845,14114.511041347008
2019-09-01,8369.844656741521,2840.893586690518,13949.727275229807
2019-09-02,8393.672827087717,2879.3028354161675,14046.105487156457
2019-09-03,8264.58054438026,2534.9002758545353,13595.134413521544
2019-09-04,8264.860876434077,2441.8812479812023,13853.251763725717
2019-09-05,8125.191585670859,2598.6562790771686,13793.157327197394
2019-09-06,8034.690631412915,2665.2878396989017,13821.13438091674
2019-09-07,7950.582966667477,2103.5848050972845,13272.586779058054
2019-09-08,7879.224373192952,2256.449448344788,12804.63464604349
2019-09-09,7875.96117022764,1813.797259687211,13445.043274544307
2019-09-10,7721.630553581903,1915.4473258778285,13222.950289348406
2019-09-11,7698.870668347066,2681.2038030073636,13582.459748366846
2019-09-12,7538.761294637799,1926.1233191352017,12956.762883060965
2019-09-13,7430.878873712989,1981.4001163235662,13148.68196749737
2019-09-14,7332.96016304642,2045.8967157195875,13295.870640609011
2019-09-15,7251.920118972741,1835.9309499837557,12958.06651014915
2019-09-16,7243.702794465882,1540.2930029207996,13122.285712693038
2019-09-17,7089.770064748367,1649.9707285481552,12656.00044464662
2019-09-18,7073.397446858269,1709.1975621510865,13079.699225906767
2019-09-19,6926.298161731345,1276.518674224553,12159.385076859784
2019-09-20,6838.659537310568,1415.2467083773436,13022.306155180995
2019-09-21,6768.786506518605,1226.0158223751928,12248.175331377053
2019-09-22,6660.019926992358,1091.5153695915503,12508.747221367334
2019-09-23,6632.801224504283,997.1081186161007,12223.563718133995
2019-09-24,6468.9046426742625,1184.0701772952402,11868.720402375688
2019-09-25,6451.791259309464,690.5470449619199,11426.89238175495
2019-09-26,6313.214526422666,533.9989665131908,12023.660282514162
2019-09-27,6243.24054573359,706.7697722183752,11946.636173053545
2019-09-28,6199.878490933495,878.8339959216504,11867.141593947836
2019-09-29,6190.067921890284,461.6585220043727,12042.787223363099
2019-09-30,6269.502912616203,320.0154772347445,11710.44102572948
2019-10-01,6219.0988905160975,451.29628639972543,12162.015613163561
2019-10-02,6321.272451343022,615.7473925149968,11675.179086613656
2019-10-03,6306.556174636453,523.1928261024945,11747.074216209654
2019-10-04,6363.6332591240425,832.7833108324033,12113.28306766976
2019-10-05,6448.98726825889,187.2578091923099,11977.43815630429
2019-10-06,6567.913459468113,1014.9828887576886,12558.314614009525
2019-10-07,6774.371199264333,1120.2492894370864,12260.868553556587
2019-10-08,6847.482801181179,1133.6587540928697,12844.252478883322
2019-10-09,7067.848361055887,1224.9820206705745,12405.507313361146
2019-10-10,7164.197811109965,1101.5932389657287,12433.519746284894
2019-10-11,7323.46411534483,1450.4561378355577,12596.925066536582
2019-10-12,7500.471928990696,2010.6313734253004,13003.358862562522
2019-10-13,7698.987183632632,1871.554635181505,13548.229875173973
2019-10-14,7971.606071766819,2446.771564947927,13600.434153269896
2019-10-15,8096.287752091324,2450.4460253403745,13567.6155538091
2019-10-16,8352.69937695234,2659.016705341033,13906.352367190546
2019-10-17,8468.893761972617,3325.828824532643,14135.954598369808
2019-10-18,8631.402818597113,3151.5881081620105,14861.57295094115
2019-10-19,8794.940395756817,3169.1278711840905,14565.638707573376
2019-10-20,8963.45946364271,3685.9341140627066,15085.575827677345
2019-10-21,9190.041751466313,3383.1016834774173,14821.168648518498
2019-10-22,9253.423979845265,3475.244145708514,14868.332150270284
2019-10-23,9434.329299239542,3854.8898676278395,15031.596415475724
2019-10-24,9462.124459447214,3910.0165799586625,14691.660968129936
2019-10-25,9524.88622931332,3772.0626523600627,15002.68699449953
2019-10-26,9579.071297877996,3808.441361523547,14848.708230623532
2019-10-27,9630.535348936492,4029.8383168626515,15785.02837653126
2019-10-28,9734.380336046117,4308.332717029329,15426.359924871136
2019-10-29,9671.43514726783,3931.968559511413,15696.641913972717
2019-10-30,9724.539426232628,4115.936408894495,15811.821681729654
2019-10-31,9625.1523056172,3940.0455306383215,15359.50944167579
2019-11-01,9563.370845902105,4103.22546483299,14832.484797762228
2019-11-02,9497.553691745918,4308.29114203587,15453.531305813522
2019-11-03,9435.296890468919,3829.248950075096,15147.354392416777
2019-11-04,9433.242087715491,3985.7361865805005,15414.115420400896
2019-11-05,9273.523378513739,3698.51128411274,14864.13069527924
2019-11-06,9240.023537741214,3548.9904599728493,14613.03433946673
2019-11-07,9064.962182810992,3527.6257849058006,14165.92102651856
2019-11-08,8938.901272442594,3229.003643894933,14406.866980222563
2019-11-09,8820.363858960773,3104.1199927211746,13937.249673546321
2019-11-10,8716.813223265479,3054.6830303913107,14147.039214500555
2019-11-11,8684.472563253566,2411.8171018638664,14300.65666212149
2019-11-12,8504.791238628459,3100.641012639459,14290.45729101204
2019-11-13,8460.727794358623,2542.8555277838063,14173.480199834446
2019-11-14,8283.371598466434,2764.522720748869,13787.039091617587
2019-11-15,8161.9875829341445,2275.730487347457,13423.73617735879
2019-11-16,8053.678915496058,2673.1398395796914,13791.743912846767
2019-11-17,7964.413495910415,2247.183657098989,13688.501903422399
2019-11-18,7948.893099379699,2038.4791832762699,13382.123843834457
2019-11-19,7787.069746407003,2168.6390084813897,13761.669311815998
2019-11-20,7760.47806189782,2386.211124331444,13568.875772452346
2019-11-21,7598.904005273654,1534.2219666208362,13086.247484111876
2019-11-22,7490.473053765034,2108.0087768888216,13250.919538403814
2019-11-23,7391.351348357676,2069.6382856163073,12906.764209561203
2019-11-24,7306.804505064552,1840.0547198702861,13119.597685851048
2019-11-25,7291.091886653822,1708.791782644828,12815.320369464343
2019-11-26,7123.999844798582,1625.8956593859298,12603.668744391603
2019-11-27,7087.18326969635,1368.2503373762738,13001.03771150796
2019-11-28,6910.833091493922,933.0647587309243,12501.342249563906
2019-11-29,6783.75507385838,1197.7700150259466,12778.439414954628
2019-11-30,6663.052376663896,452.91501057269414,11963.063424493095
2019-12-01,6555.157242695661,503.94714114444906,12592.634495245038
2019-12-02,6515.690273792797,1291.3130081480374,12396.559166691943
2019-12-03,6325.951953216913,781.7806658837414,11666.33691846385
2019-12-04,6269.215693530486,769.3108206863507,11566.69084834133
2019-12-05,6077.3437388948,360.812556081371,11711.987862737342
2019-12-06,5940.810361088886,261.740529883898,11667.480293762508
2019-12-07,5818.327593131247,353.2506489189687,11581.783966508052
2019-12-08,5717.820270949341,363.86725719240627,11687.685128499574
2019-12-09,5696.2305252686,-478.8872403399766,11371.209378149464
2019-12-10,5535.958034166461,-314.1464408522035,11004.376719107504
2019-12-11,5521.106898700892,40.003310705146745,10759.425907703917
2019-12-12,5384.061937065507,-566.2812637320111,10758.386304346905
2019-12-13,5315.480143054315,-464.54382945205265,11010.985775641322
2019-12-14,5273.893659608584,-244.03711274444407,10895.587515241088
2019-12-15,5266.671910707967,-377.97000313827976,10819.16704979602
2019-12-16,5349.823644141329,-609.1510096810185,10927.412576196295
2019-12-17,5304.4455220831305,-415.9217551714224,10690.28299542721
2019-12-18,5412.988150793691,-549.8129607656966,10973.18152028648
2019-12-19,5405.862070586391,-161.53523137867452,11401.66538813704
2019-12-20,5471.468877160778,-176.3866283787325,11013.798621586748
2019-12-21,5565.8529612505445,199.67276095412177,11503.760134133116
2019-12-22,5693.720376335109,542.2374184861845,11533.599714286613
2019-12-23,5908.3042109669395,274.3995408400873,11946.53096589798
2019-12-24,5987.881518543888,730.3640627460999,11538.555746181171
2019-12-25,6212.110944161795,583.881252021291,12001.402858038742
2019-12-26,6308.711696190337,453.5590484458899,12063.528407143145
2019-12-27,6463.567088028053,1072.328074769822,11894.607261487645
2019-12-28,6630.446171547617,840.3725168012164,12102.300633957164
2019-12-29,6812.088040277196,859.99226708372,12414.29868953022
2019-12-30,7060.12633417505,1090.283182929068,12757.19262389431
2019-12-31,7151.657292701502,2076.5147535640594,12861.936640272637
2020-01-01,7365.618976610763,2099.1863156140057,13140.207847721837
2020-01-02,7429.5010176490905,1787.5246039022702,13288.084248558389
2020-01-03,7529.467101933491,1898.9900382417934,13387.837775593927
2020-01-04,7620.082988740251,2187.720580757082,13427.951069195471
2020-01-05,7705.394246198117,2072.0447359330087,13485.836111954392
2020-01-06,7838.831177147606,1777.8728274614691,13550.15404405636
2020-01-07,7799.744567031869,2280.192283462176,13536.295352935585
2020-01-08,7869.740499598534,2424.5636358034753,13532.557038311654
2020-01-09,7779.334552415665,2296.364215243868,13383.301307569449
2020-01-10,7718.00883650561,2561.5933416450193,13702.361248766163
2020-01-11,7643.866215846966,2054.7574143143975,13661.681216773035
2020-01-12,7564.627659832717,2046.3011481728881,13519.80615974787
2020-01-13,7537.452166469632,1668.0792495875114,13084.391674834387
2020-01-14,7345.384995368323,1715.8710270838615,13028.417041502686
2020-01-15,7273.604651660999,1671.743889175456,13278.055582386327
2020-01-16,7055.991159087501,1354.716873975077,12381.647451306386
2020-01-17,6885.101285043773,971.0771926193435,12207.994774325505
2020-01-18,6721.747165875607,670.8610927335443,12236.469841120697
2020-01-19,6575.9262555860805,676.193608565389,12401.882856986384
2020-01-20,6506.583810512162,1002.5979947626586,11990.981538912825
2020-01-21,6298.015180213723,653.3374000626542,12122.580604283457
2020-01-22,6236.0795915839635,735.5390190883384,12184.388526082383
2020-01-23,6054.748890276968,-56.39163185683535,12067.81986415012
2020-01-24,5946.07748195293,-81.91530084110278,11769.85497180046
2020-01-25,5869.790137971463,-177.7464875335225,11515.901148572659
2020-01-26,5834.235434186669,408.944897141024,11398.886693323151
2020-01-27,5896.18551220802,588.3416837614387,11519.386742112201
2020-01-28,5837.288553635488,26.105711642651244,11439.650707886392
2020-01-29,5940.344439517393,145.63239260854564,11192.215948087529
2020-01-30,5935.92553991015,557.9137315668316,11417.88779466224
2020-01-31,6012.427070824038,-99.22939631464408,11552.395481079833
2020-02-01,6125.741779798973,544.2760733729482,11821.045399493787
2020-02-02,6280.304353102813,372.01194876201595,12012.66327053399
2020-02-03,6528.9841523054365,1287.04960756179,12117.935872348016
2020-02-04,6649.630232737335,898.3962386811411,12451.175768602609
2020-02-05,6921.436808526966,1170.1337155202477,12466.316046312199
2020-02-06,7071.6488508935945,1382.4010120733783,12796.250986630881
2020-02-07,7285.690147605686,1678.153916535101,12962.498772611802
2020-02-08,7516.906538036789,2022.6138812147115,13320.773466289538
2020-02-09,7767.668209230445,2165.173007598305,13217.062210772941
2020-02-10,8089.308027072208,2575.613675133231,13480.126124135335
2020-02-11,8258.698842330916,2406.1046869503843,14201.52774894881
2020-02-12,8554.637147302086,3163.2325034566616,14176.131224312534
2020-02-13,8704.552365967429,3003.9480258035073,14821.001472142072
2020-02-14,8894.624076694015,3066.247136588645,14465.285959323852
2020-02-15,9079.500227707727,3803.5597186185337,14875.213143895267
2020-02-16,9263.360941298606,3370.6233480077663,14894.86336284841
2020-02-17,9499.805936375105,3812.8277405687313,15159.819697413961
2020-02-18,9568.369880932112,3934.028765531945,15570.01824807476
2020-02-19,9750.834701057292,4111.386501923215,15476.28857379273
2020-02-20,9777.860015065206,4405.209046649995,15417.272494254155
2020-02-21,9839.01606168026,4015.612956585366,15580.140701538108
2020-02-22,9892.414381485069,4031.474305659302,15375.363204189009
2020-02-23,9945.68311719934,3926.0540992885035,15193.735428379316
2020-02-24,10055.767242614773,4605.58578096967,15690.825242653893
2020-02-25,10005.360262473701,4193.858478930664,15940.903370004598
2020-02-26,10079.13853269798,4621.598118457967,15881.9732256648
2020-02-27,10010.321329089176,4196.231070967513,15427.59600497993
2020-02-28,9990.64277903976,4060.1790452675186,15665.774866592526
2020-02-29,9979.932402511162,4074.9904525953007,15489.965144731235
2020-03-01,9987.05231877166,4042.33941104875,15500.372663867092
2020-03-02,10069.672294183736,4511.744594004262,15941.57219768613
2020-03-03,10010.689692800795,4559.267443090745,15815.036880162905
2020-03-04,10094.465641603363,4809.511848027025,15821.645313604353
2020-03-05,10053.40034234857,4160.40943678111,15493.590228785084
2020-03-06,10077.933098079038,4005.4355925035957,15691.707640858807
2020-03-07,10126.16292113184,5060.309938093276,15790.456108235
2020-03-08,10204.836593174727,4887.342939417896,16599.717288568358
2020-03-09,10369.183894311127,4976.268490881384,16118.362077522137
2020-03-10,10399.405373950503,5145.661196978735,16148.165176369292
2020-03-11,10576.982102595473,5288.193709124304,16314.549716518672
2020-03-12,10631.328332098858,5377.283532322207,16180.231452272152
2020-03-13,10749.870551181832,4981.654331766362,16752.273546935183
2020-03-14,10887.746701493284,5376.981674706652,16079.256086225441
2020-03-15,11048.87035945529,5292.60170513617,16157.483582474844
2020-03-16,11285.837626994045,5410.017653785643,16373.895278532325
2020-03-17,11376.48027329961,5480.278757577373,17066.96728444528
2020-03-18,11600.232927367748,5719.150776669376,16895.27902207429
2020-03-19,11684.833842586584,6190.695379439529,17889.148234507764
2020-03-20,11816.441582312367,6148.345646402295,17197.140223183527
2020-03-21,11949.360549953619,6187.985634044416,17888.856134502184
2020-03-22,12087.11964234769,6622.234860802856,17468.97035101035
2020-03-23,12282.381568902716,6769.180497425294,17812.57402529508
2020-03-24,12313.48650530526,7110.837172601449,17754.569289063944
2020-03-25,12460.798327967716,6942.459090078495,18370.269182230444
2020-03-26,12453.373700552964,6777.203775913211,18683.55569271479
2020-03-27,12479.037390881822,6954.511839067781,17853.917158211538
2020-03-28,12494.058018740085,6508.255591568088,17807.729928730998
2020-03-29,12504.169999824986,6706.742750683943,18163.087354203308
2020-03-30,12564.420880789052,7022.784627671362,18106.76917675354
2020-03-31,12455.649505141613,7026.891294084197,18298.08767170276
2020-04-01,12460.765095378092,6985.2240133505375,17811.875931413924
2020-04-02,12311.34937859133,6730.070680532912,17377.70344215256
2020-04-03,12197.666955131172,6295.844951086241,17323.419583076033
2020-04-04,12078.279847628677,6153.997404891951,18012.711724283574
2020-04-05,12070.354203027258,6539.649514348297,18017.3984097925
2020-04-06,12121.436764795544,6307.336992931205,17727.031988639577
2020-04-07,12013.91379428159,6624.787261617645,17685.72879129914
2020-04-08,12031.91748617248,6198.900840651193,17554.954581259964
2020-04-09,11907.90572716675,5994.568229541973,17542.498785089054
2020-04-10,11832.66022613034,5955.4427422159415,16908.50304837045
2020-04-11,11764.899093703938,6179.458490817686,17499.328003868337
2020-04-12,11712.251093159066,5790.936197330648,17677.718519302212
2020-04-13,11731.071758767244,6243.149143289923,17180.390618779373
2020-04-14,11602.907346452594,6041.119984433034,17229.902788228992
2020-04-15,11610.776743255934,6023.034087286466,16863.90685926131
2020-04-16,11485.793026286088,6111.9171644545895,17009.288860904668
2020-04-17,11417.208975831347,6264.407764070959,16834.928549438213
2020-04-18,11362.081158761559,5772.32714291996,17160.5229478365
2020-04-19,11326.298249075628,5716.423139924492,17217.963544106486
2020-04-20,11364.452179303074,5754.246721526506,17210.622595562094
2020-04-21,11256.356483432644,5370.144417434834,16524.603241896915
2020-04-22,11283.380397967625,5711.869333198552,17127.52877992115
2020-04-23,11175.11893974113,5125.2489147779415,16726.18610745548
2020-04-24,11119.481921763176,5188.7340238684465,17012.873713743098
2020-04-25,11072.395344983766,5370.662352071304,16732.96889316572
2020-04-26,11038.859851155814,5233.729688934606,16339.469939976834
2020-04-27,11072.8440707113,5979.029489969918,16613.143373139537
2020-04-28,10953.816707221888,5466.497492533585,16765.211162008185
2020-04-29,10963.085658150063,5391.704079013154,16627.968991531387
2020-04-30,10830.46438019484,5302.22471986495,16652.086674380764
2020-05-01,10744.348703543215,5132.209415033913,16330.162999237557
2020-05-02,10661.398019030794,4542.918241464676,16274.994992286947
2020-05-03,10587.566235405044,5127.305659630446,16104.243766530193
2020-05-04,10577.961255080749,4701.897245325765,16351.89969809575
2020-05-05,10413.337897966503,4890.233985426684,16270.88986166858
