Price,Close,Volume,Rolling_30,Daily_Return
2019-02-24,3810.427490234375,10794227451,3651.3161458333334,-0.08016830712779921
2019-02-25,3882.6962890625,9318796067,3660.6573404947917,0.018966060635805304
2019-02-26,3854.35791015625,7931218996,3669.67041015625,-0.007298633937987575
2019-02-27,3851.04736328125,8301309684,3682.356974283854,-0.0008589100836423613
2019-02-28,3854.785400390625,8399767798,3695.912589518229,0.0009706546704713048
2019-03-01,3859.583740234375,7661247975,3708.359326171875,0.0012447748305945971
2019-03-02,3864.4150390625,7578786076,3721.9134033203127,0.0012517668104363722
2019-03-03,3847.17578125,7253558152,3733.8877522786456,-0.0044610264783262465
2019-03-04,3761.55712890625,9029175788,3741.904296875,-0.022254936403225956
2019-03-05,3896.375,10174126415,3756.3163492838544,0.035840973956695166
2019-03-06,3903.942626953125,9175291529,3771.1426350911456,0.0019422224383240927
2019-03-07,3911.484375,9584165519,3785.9802001953126,0.0019318286070102442
2019-03-08,3901.131591796875,10638638944,3802.2256591796877,-0.0026467658337827604
2019-03-09,3963.313720703125,10796103518,3821.0203938802083,0.01593951074016675
2019-03-10,3951.599853515625,9713267607,3830.5143798828126,-0.0029555740506511663
2019-03-11,3905.227294921875,10125901903,3838.3151692708334,-0.01173513521428382
2019-03-12,3909.15625,9809887079,3845.6141031901043,0.0010060759032475275
2019-03-13,3906.71728515625,9469184841,3854.2236572265624,-0.0006239108103570645
2019-03-14,3924.369140625,10480789570,3863.251676432292,0.004518334494236109
2019-03-15,3960.9111328125,9394210605,3874.213028971354,0.009311558336655423
2019-03-16,4048.725830078125,9856166973,3888.607861328125,0.02217032756381765
2019-03-17,4025.22900390625,8221625400,3902.0884684244793,-0.0058035113164038865
2019-03-18,4032.50732421875,9646954186,3915.512459309896,0.0018081754616785517
2019-03-19,4071.190185546875,9344919956,3928.7575927734374,0.009592756619634768
2019-03-20,4087.476318359375,10175916388,3934.4829915364585,0.004000337019458566
2019-03-21,4029.326904296875,10831212662,3937.224072265625,-0.014226238767748978
2019-03-22,4023.96826171875,9252935969,3938.0289957682294,-0.0013299101079167208
2019-03-23,4035.826416015625,9578850549,3940.7526041666665,0.002946880672416219
2019-03-24,4022.168212890625,9144851065,3941.30732421875,-0.0033842394882989124
2019-03-25,3963.070556640625,10359818883,3935.325447591146,-0.014692984758966188
2019-03-26,3985.080810546875,10707678815,3941.147224934896,0.00555383851780511
2019-03-27,4087.066162109375,10897131934,3947.9595540364585,0.025591790081793686
2019-03-28,4069.107177734375,9353915899,3955.1178629557294,-0.00439410170099408
2019-03-29,4098.37451171875,10918665557,3963.362101236979,0.007192568960710188
2019-03-30,4106.66015625,9732688060,3971.7579264322917,0.0020216904305738748
2019-03-31,4105.404296875,9045122443,3979.951944986979,-0.0003058103975535076
2019-04-01,4158.18310546875,10157794171,3989.7442138671877,0.01285593446519373
2019-04-02,4879.8779296875,21315047816,4024.167618815104,0.1735601357404375
2019-04-03,4973.02197265625,22899891582,4064.5497802734376,0.01908737151027773
2019-04-04,4922.798828125,18251810240,4098.763907877604,-0.010099119772122078
2019-04-05,5036.68115234375,16837325387,4136.521858723959,0.023133653881632465
2019-04-06,5059.8173828125,16929795194,4174.799625651041,0.004593546775932822
2019-04-07,5198.89697265625,16655416140,4218.0584716796875,0.027487076967675605
2019-04-08,5289.77099609375,17154113634,4262.273714192708,0.017479481496835758
2019-04-09,5204.95849609375,14722104361,4304.052335611979,-0.016033302776742198
2019-04-10,5324.5517578125,15504590933,4351.363151041666,0.02297679449480783
2019-04-11,5064.48779296875,16555616019,4389.874202473959,-0.04884241466188555
2019-04-12,5089.5390625,13675206312,4429.301595052083,0.004946456691243162
2019-04-13,5096.58642578125,10823289598,4468.375504557292,0.0013846761356397508
2019-04-14,5167.72216796875,10391952498,4508.6025390625,0.013957526910101548
2019-04-15,5067.1083984375,12290155061,4542.5486246744795,-0.019469655345422332
2019-04-16,5235.5595703125,11618660197,4582.892976888021,0.03324404347200138
2019-04-17,5251.93798828125,12438480677,4623.540665690104,0.003128303240330199
2019-04-18,5298.3857421875,13256489918,4664.447184244792,0.008843926567657423
2019-04-19,5303.8125,13780238655,4704.991723632813,0.0010242285247921146
2019-04-20,5337.88623046875,13169647522,4748.610367838542,0.00642438443454596
2019-04-21,5314.53125,13731844223,4791.629134114583,-0.004375323763073036
2019-04-22,5399.365234375,14601631648,4837.080428059896,0.015962646635110156
2019-04-23,5572.3623046875,15867308108,4888.753564453125,0.032040260809014454
2019-04-24,5464.86669921875,17048033399,4938.8134358723955,-0.019290850018550354
2019-04-25,5210.515625,15330283408,4979.661263020834,-0.04654296037177108
2019-04-26,5279.34814453125,16812108040,5019.403995768229,0.013210308630683842
2019-04-27,5268.291015625,13111274675,5059.376790364583,-0.00209441177273062
2019-04-28,5285.13916015625,12819992056,5098.935611979166,0.0031980284462800324
2019-04-29,5247.3525390625,13735490672,5136.95869140625,-0.007149598137096702
2019-04-30,5350.7265625,13878964574,5178.46943359375,0.019700224573813152
2019-05-01,5402.697265625,13679528236,5219.953238932291,0.009712831055362026
2019-05-02,5505.28369140625,14644460907,5240.80009765625,0.018988001869725712
2019-05-03,5768.28955078125,18720780006,5267.309016927084,0.047773352676729886
2019-05-04,5831.16748046875,17567780766,5297.587972005208,0.010900619522295596
2019-05-05,5795.70849609375,14808830723,5322.888883463542,-0.006080940822531411
2019-05-06,5746.80712890625,15737171804,5345.788541666667,-0.008437513242851802
2019-05-07,5829.50146484375,18026409033,5366.80869140625,0.014389613933892154
2019-05-08,5982.45751953125,15320605300,5389.8982421875,0.026238273651690402
2019-05-09,6174.52880859375,16784645411,5422.217252604167,0.03210575059420551
2019-05-10,6378.84912109375,19419875368,5457.360498046875,0.03309083475578345
2019-05-11,7204.771484375,28867562329,5528.703287760417,0.12947827227172803
2019-05-12,6972.37158203125,27773333680,5591.464371744792,-0.03225638770747363
2019-05-13,7814.9150390625,28677672181,5682.075325520834,0.1208402976115901
2019-05-14,7994.416015625,32031452227,5776.298453776041,0.02296902470023965
2019-05-15,8205.16796875,28344112920,5880.900439453125,0.026362395040874453
2019-05-16,7884.9091796875,33167197581,5969.212093098959,-0.03903135076359554
2019-05-17,7343.8955078125,30066644905,6038.944010416667,-0.06861381146516154
2019-05-18,7271.2080078125,21354286562,6104.704752604167,-0.009897676229553398
2019-05-19,8197.689453125,25902422040,6201.167317708333,0.12741781617539316
2019-05-20,7978.30908203125,23843404340,6289.181412760417,-0.026761244415049346
2019-05-21,7963.32763671875,25127245056,6377.474625651042,-0.0018777719888342093
2019-05-22,7680.06640625,24719473175,6453.497998046875,-0.03557071156568237
2019-05-23,7881.8466796875,24457107820,6530.480810546875,0.02627324592835456
2019-05-24,7987.37158203125,25919126991,6614.564306640625,0.013388347506898546
2019-05-25,8052.5439453125,22256813107,6709.298583984375,0.008159425489589589
2019-05-26,8673.2158203125,26677970091,6822.427506510417,0.077077738316635
2019-05-27,8805.7783203125,27949839564,6940.34375,0.015284123299404317
2019-05-28,8719.9619140625,24226919267,7054.837841796875,-0.00974546520800379
2019-05-29,8659.4873046875,23473479966,7168.575667317708,-0.006935191916087824
2019-05-30,8319.47265625,29246528551,7267.533870442709,-0.039264986075266295
2019-05-31,8574.501953125,25365190957,7373.260693359375,0.030654502684543283
2019-06-01,8564.0166015625,22488303544,7475.21845703125,-0.001222852548150466
2019-06-02,8742.9580078125,20266216022,7574.374072265625,0.020894565549692157
2019-06-03,8208.9951171875,22004511436,7653.634993489583,-0.061073482241120636
2019-06-04,7707.77099609375,24609731549,7717.37041015625,-0.06105791439007158
2019-06-05,7824.2314453125,21760923463,7786.617887369792,0.015109484866347334
2019-06-06,7822.0234375,19474611077,7853.035286458334,-0.00028220123956368415
2019-06-07,8043.951171875,19141423231,7921.751741536458,0.02837216433167966
2019-06-08,7954.1279296875,16522722810,7981.071712239584,-0.011166557363197271
2019-06-09,7688.0771484375,16610726547,8024.712646484375,-0.033448139582594405
2019-06-10,8000.32958984375,18689275117,8051.23125,0.04061515452790565
2019-06-11,7927.71435546875,17107279932,8083.076009114583,-0.009076530355347279
2019-06-12,8145.857421875,19034432883,8094.107421875,0.027516514423324256
2019-06-13,8230.923828125,18669407147,8101.991015625,0.010442903901259237
2019-06-14,8693.8330078125,19831162906,8118.279850260416,0.05624024585256682
2019-06-15,8838.375,18371033226,8150.062044270833,0.01662580728863916
2019-06-16,8994.48828125,23348550311,8205.081803385418,0.017663120341691707
2019-06-17,9320.3525390625,15562951919,8273.38662109375,0.03622932707487103
2019-06-18,9081.7626953125,15848210536,8302.855729166668,-0.025598800340442818
2019-06-19,9273.521484375,15546809946,8346.029475911459,0.021114710381221036
2019-06-20,9527.16015625,17846823784,8398.1572265625,0.027350847496536934
2019-06-21,10144.556640625,20624008643,8480.306901041668,0.06480383180815696
2019-06-22,10701.69140625,29995204861,8574.301725260417,0.0549195775982847
2019-06-23,10855.37109375,20998326502,8669.901708984375,0.014360317604584338
2019-06-24,11011.1025390625,19271652365,8768.520328776041,0.014346026862422256
2019-06-25,11790.9169921875,24879684533,8872.443701171875,0.07082074209722089
2019-06-26,13016.2314453125,45105733173,9012.792138671875,0.10392020009443503
2019-06-27,11182.806640625,39977475223,9094.886962890625,-0.14085680731712602
2019-06-28,12407.33203125,35087757766,9219.815120442709,0.1095007210601795
2019-06-29,11959.37109375,29923961128,9341.145068359376,-0.03610453370408184
2019-06-30,10817.1552734375,27256473494,9415.900179036458,-0.09550801721584046
2019-07-01,10583.134765625,29378589324,9483.204117838543,-0.021634200665230252
2019-07-02,10801.677734375,31015895223,9551.828108723957,0.020650116774459715
2019-07-03,11961.26953125,30796494294,9676.903922526042,0.1073529339969792
2019-07-04,11215.4375,25920294033,9793.826139322917,-0.06235391898004139
2019-07-05,10978.4599609375,23838480210,9898.96708984375,-0.02112958491922401
2019-07-06,11208.55078125,21092024306,10011.851334635418,0.02095838770931313
2019-07-07,11450.8466796875,19369044277,10125.414518229167,0.021617058544519452
2019-07-08,12285.9580078125,23482551458,10269.808854166668,0.07293009429655473
2019-07-09,12573.8125,28167921523,10432.66669921875,0.023429552014133215
2019-07-10,12156.5126953125,33627574244,10571.206136067709,-0.03318800918078746
2019-07-11,11358.662109375,28595327690,10685.571061197918,-0.06563153479411477
2019-07-12,11815.986328125,23534692797,10807.90869140625,0.04026215537942113
2019-07-13,11392.37890625,21042616384,10913.29052734375,-0.03585036493032401
2019-07-14,10256.05859375,22486000001,10965.364713541667,-0.09974390088768914
2019-07-15,10895.08984375,25384047207,11033.921875,0.06230768322534974
2019-07-16,9477.6416015625,24151199070,11050.026985677083,-0.13009972955850602
2019-07-17,9693.802734375,24569921549,11062.475325520832,0.022807481217359316
2019-07-18,10666.482421875,25187024648,11115.29931640625,0.10034036323545137
2019-07-19,10530.732421875,20727426310,11157.20634765625,-0.012726782329064878
2019-07-20,10767.1396484375,20206615155,11198.538997395834,0.02244926725812757
2019-07-21,10599.10546875,17130580467,11213.690625,-0.015606204170657723
2019-07-22,10343.1064453125,16334414913,11201.73779296875,-0.024152889523769483
2019-07-23,9900.767578125,17851916995,11169.91767578125,-0.04276653919461193
2019-07-24,9811.92578125,17398734322,11129.9451171875,-0.00897322315406024
2019-07-25,9911.841796875,15821952090,11067.30927734375,0.01018311979244002
2019-07-26,9870.3037109375,14495714483,10962.44501953125,-0.004190753523789725
2019-07-27,9477.677734375,16817809536,10905.607389322917,-0.039778510171619375
2019-07-28,9552.8603515625,13738687093,10810.458333333334,0.007932599028432463
2019-07-29,9519.1455078125,13791445323,10729.11748046875,-0.0035292930608459283
2019-07-30,9607.423828125,13829811132,10688.793098958333,0.00927376519668166
2019-07-31,10085.6279296875,16631520648,10672.209537760416,0.04977443590680308
2019-08-01,10399.6689453125,17165337858,10658.809244791666,0.031137477786643997
2019-08-02,10518.1748046875,17489094082,10610.706087239583,0.01139515690337567
2019-08-03,10821.7265625,15352685061,10597.582389322917,0.028859736926716506
2019-08-04,10970.1845703125,16530894787,10597.30654296875,0.013718514042569074
2019-08-05,11805.6533203125,23875988832,10617.2099609375,0.07615813067183441
2019-08-06,11478.1689453125,23635107660,10618.120703125,-0.027739623222421628
2019-08-07,11941.96875,22194988641,10606.65439453125,0.040407124768529146
2019-08-08,11966.4072265625,19481591730,10586.407552083334,0.002046436150864972
2019-08-09,11862.9365234375,18339989960,10576.6216796875,-0.008646764326666112
2019-08-10,11354.0244140625,18125355447,10576.46708984375,-0.042899336801604404
2019-08-11,11523.5791015625,15774371518,10566.720182291667,0.014933443976921312
2019-08-12,11382.6162109375,13647198229,10566.394759114582,-0.01223256154903185
2019-08-13,10895.830078125,16681503537,10587.720475260418,-0.0427657511938907
2019-08-14,10051.7041015625,19990838300,10559.6076171875,-0.07747238810719048
2019-08-15,10311.5458984375,22899115082,10587.404427083333,0.025850521886593203
2019-08-16,10374.3388671875,20228207096,10610.08896484375,0.006089578552864294
2019-08-17,10231.744140625,13778035685,10595.597688802083,-0.013744945908168327
2019-08-18,10345.810546875,12999813869,10589.433626302083,0.011148285637548438
2019-08-19,10916.0537109375,16038264603,10594.397428385417,0.05511826854733437
2019-08-20,10763.232421875,15053082175,10599.868326822916,-0.013999682770833077
2019-08-21,10138.0498046875,19473084768,10593.03310546875,-0.0580850243386819
2019-08-22,10131.0556640625,17097508856,10600.709375,-0.0006898901425563819
2019-08-23,10407.96484375,15627023886,10620.57734375,0.027332707357414776
2019-08-24,10159.9609375,15451030650,10628.847981770834,-0.0238282805498643
2019-08-25,10138.517578125,14153856610,10637.788444010417,-0.0021105749822180053
2019-08-26,10370.8203125,18438654080,10667.55986328125,0.022912889639430167
2019-08-27,10185.5,14762609503,10688.6478515625,-0.017869397686568034
2019-08-28,9754.4228515625,17603790323,10696.4904296875,-0.0423226300562074
2019-08-29,9510.2001953125,17045878501,10693.249641927083,-0.02503712008044423
2019-08-30,9598.173828125,13595263986,10677.001171875,0.009250450148868827
2019-08-31,9630.6640625,11454806419,10651.36767578125,0.0033850433381186207
2019-09-01,9757.970703125,11445355859,10626.0275390625,0.013218884990569668
2019-09-02,10346.7607421875,17248102294,10610.195345052083,0.06033939401703048
2019-09-03,10623.5400390625,19384917989,10598.64052734375,0.02675033314982045
2019-09-04,10594.4931640625,16742664769,10558.268522135417,-0.002734199230500889
2019-09-05,10575.533203125,14551239508,10528.1806640625,-0.0017896052830365106
2019-09-06,10353.302734375,19536574783,10475.225130208333,-0.021013642005712985
2019-09-07,10517.2548828125,15307366476,10426.920052083333,0.015835734030373416
2019-09-08,10441.2763671875,13670567493,10379.531380208333,-0.007224177456150227
2019-09-09,10334.974609375,17595943368,10345.563053385416,-0.010180916017754393
2019-09-10,10115.9755859375,14906809639,10298.642936197917,-0.02119008819226731
2019-09-11,10178.3720703125,15428063426,10258.50146484375,0.006168113381149309
2019-09-12,10410.126953125,15323563925,10242.311360677084,0.022769346729666573
2019-09-13,10360.546875,14109864675,10252.606119791666,-0.004762677568511009
2019-09-14,10358.048828125,13468713124,10254.156217447917,-0.00024111148814232042
2019-09-15,10347.712890625,12043433567,10253.268684895833,-0.0009978652998753335
2019-09-16,10276.7939453125,15160167779,10254.770345052084,-0.006853586494147135
2019-09-17,10241.2724609375,15304603363,10251.2857421875,-0.003456475294145833
2019-09-18,10198.248046875,16169268880,10227.35888671875,-0.004201080893668663
2019-09-19,10266.4150390625,19937691247,10210.798307291667,0.0066841865263698175
2019-09-20,10181.6416015625,14734189639,10212.2513671875,-0.008257355384274523
2019-09-21,10019.716796875,13425266806,10208.540071614583,-0.015903604843314323
2019-09-22,10070.392578125,13199651698,10197.287662760416,0.005057606145695059
2019-09-23,9729.32421875,15144925408,10182.93310546875,-0.033868427345709606
2019-09-24,8620.56640625,25002886689,10132.334733072918,-0.1139604136496184
2019-09-25,8486.9931640625,21744728353,10069.540494791667,-0.015494717619790932
2019-09-26,8118.9677734375,19258205289,10000.656087239584,-0.043363460239767226
2019-09-27,8251.845703125,16408941156,9950.570182291667,0.01636635757099958
2019-09-28,8245.9150390625,14141152736,9908.42734375,-0.0007187075808087195
2019-09-29,8104.185546875,13034629109,9858.627734375,-0.017187842891431715
2019-09-30,8293.8681640625,17115474183,9814.06787109375,0.023405512631758718
2019-10-01,8343.2763671875,15305343413,9766.911393229168,0.005957196587605074
2019-10-02,8393.0419921875,13125712443,9701.787434895834,0.005964758065035269
2019-10-03,8259.9921875,13668823409,9623.002506510416,-0.015852393543526522
2019-10-04,8205.939453125,13139456229,9543.384049479168,-0.006543920762636879
2019-10-05,8151.50048828125,12200497197,9462.582958984374,-0.006634092921928403
2019-10-06,7988.15576171875,13160830305,9383.7447265625,-0.02003860844973604
2019-10-07,8245.623046875,18009742607,9308.023665364582,0.03223112979219778
2019-10-08,8228.783203125,15592264032,9234.273893229167,-0.0020422766908295698
2019-10-09,8595.740234375,19384942333,9176.2994140625,0.0445943248463081
2019-10-10,8586.4736328125,17618660671,9125.316015625,-0.0010780457889411066
2019-10-11,8321.7568359375,19604381101,9063.428841145833,-0.030829512579344187
2019-10-12,8336.5556640625,14532641605,8994.309798177082,0.0017783297946283305
2019-10-13,8321.005859375,13808286059,8926.32509765625,-0.0018652553061611066
2019-10-14,8374.6865234375,15151387859,8860.213020833333,0.006451222961466829
2019-10-15,8205.369140625,15220412632,8788.8015625,-0.020217757684260373
2019-10-16,8047.52685546875,16071646996,8714.492659505207,-0.019236463643636514
2019-10-17,8103.9111328125,14313052244,8643.247281901042,0.007006410585064904
2019-10-18,7973.20751953125,15651592610,8569.079264322916,-0.016128460830725944
2019-10-19,7988.560546875,13797825640,8493.15078125,0.0019255772919670733
2019-10-20,8222.078125,15504249442,8427.831998697917,0.029231496307097427
2019-10-21,8243.720703125,15868748866,8368.63212890625,0.002632251578733369
2019-10-22,8078.203125,16803377857,8302.225813802082,-0.020078018662405217
2019-10-23,7514.671875,21942878958,8228.404069010418,-0.06975948008239763
2019-10-24,7493.48876953125,16268708849,8190.834814453125,-0.002818899590176671
2019-10-25,8660.7001953125,28705065488,8196.625048828126,0.15576341830619223
2019-10-26,9244.97265625,44496255609,8234.158544921875,0.0674624969992299
2019-10-27,9551.71484375,32593129501,8277.487516276042,0.03317935043243514
2019-10-28,9256.1484375,30948255332,8311.161962890625,-0.030943805493041765
2019-10-29,9427.6875,28426779937,8355.278694661458,0.018532445072405368
2019-10-30,9205.7265625,27706531577,8385.673974609375,-0.02354351875791383
2019-10-31,9199.5849609375,26583653947,8414.217594401041,-0.000667150118005666
2019-11-01,9261.1044921875,24324691031,8443.153011067709,0.006687207250242189
2019-11-02,9324.7177734375,21242676385,8478.643863932291,0.006868865512063227
2019-11-03,9235.3544921875,21132220847,8512.957698567709,-0.009583483749455834
2019-11-04,9412.6123046875,26170255634,8554.994759114583,0.01919339562438549
2019-11-05,9342.52734375,26198609048,8600.140478515625,-0.007445856545328811
2019-11-06,9360.8798828125,23133895765,8637.315706380208,0.001964408386214478
2019-11-07,9267.5615234375,22700383839,8671.941650390625,-0.009968973060571096
2019-11-08,8804.880859375,24333037836,8678.913004557291,-0.049924746967407674
2019-11-09,8813.58203125,17578630606,8686.483284505208,0.0009882214210468199
2019-11-10,9055.5263671875,20587919881,8710.942268880208,0.02745130584586919
2019-11-11,8757.7880859375,20265510765,8724.983349609374,-0.032879179981060824
2019-11-12,8815.662109375,20309769107,8741.471891276042,0.006608292284490114
2019-11-13,8808.2626953125,17545755405,8755.924430338542,-0.0008393486468396549
2019-11-14,8708.0947265625,19084739975,8772.681949869791,-0.011372046022572246
2019-11-15,8491.9921875,21796856471,8787.4974609375,-0.024816282533459022
2019-11-16,8550.7607421875,16495389808,8802.392447916667,0.006920467352055093
2019-11-17,8577.9755859375,18668638897,8822.551383463542,0.0031827394743637605
2019-11-18,8309.2861328125,21579470673,8833.242236328126,-0.031323177646423006
2019-11-19,8206.1455078125,21083613816,8832.711149088542,-0.012412693864603863
2019-11-20,8027.26806640625,20764300437,8825.496061197917,-0.021797985575073398
2019-11-21,7642.75,22514243371,8810.98095703125,-0.04790148568918984
2019-11-22,7296.57763671875,34242315785,8803.711149088542,-0.045294215208040334
2019-11-23,7397.796875,21008924418,8800.521419270834,0.013872152579023078
2019-11-24,7047.9169921875,30433517289,8746.761979166668,-0.047295145936607
2019-11-25,7146.1337890625,42685231262,8676.80068359375,0.013935577984796277
2019-11-26,7218.37109375,21129505542,8599.02255859375,0.010108585540066883
2019-11-27,7531.66357421875,23991412764,8541.539729817709,0.04340210227484875
2019-11-28,7463.10595703125,19050116751,8476.053678385417,-0.009102586236349741
2019-11-29,7761.24365234375,19709695456,8427.904248046874,0.039948206152910615
2019-11-30,7569.6298828125,17158194786,8373.572412109375,-0.02468853937775628
2019-12-01,7424.29248046875,18720708479,8312.345345052083,-0.019200067188720915
2019-12-02,7321.98828125,17082040706,8245.5876953125,-0.013779656376399996
2019-12-03,7320.1455078125,14797485769,8181.747395833333,-0.00025167664392733435
2019-12-04,7252.03466796875,21664240918,8109.728141276041,-0.00930457458407874
2019-12-05,7448.3076171875,18816085231,8046.587483723958,0.02706453543109233
2019-12-06,7546.99658203125,18104466307,7986.12470703125,0.013249850827323328
2019-12-07,7556.23779296875,15453520564,7929.080582682292,0.0012244885547587625
2019-12-08,7564.34521484375,15409908086,7887.72939453125,0.0010729442478032425
2019-12-09,7400.8994140625,17872021272,7840.639973958333,-0.021607395767781146
2019-12-10,7278.11962890625,18249031195,7781.393082682292,-0.01658984648851669
2019-12-11,7217.42724609375,16350490689,7730.047721354166,-0.008339019679128423
2019-12-12,7243.13427734375,18927080224,7677.630126953125,0.0035617998454939848
2019-12-13,7269.6845703125,17125736940,7626.344189453125,0.0036655806660659263
2019-12-14,7124.673828125,17137029730,7573.563492838542,-0.01994732244362929
2019-12-15,7152.3017578125,16881129804,7528.907145182292,0.003877781685729609
2019-12-16,6932.48046875,20213265950,7474.964469401041,-0.030734342104957735
2019-12-17,6640.51513671875,22363804217,7410.382454427084,-0.04211556503438585
2019-12-18,7276.802734375,31836522778,7375.966341145833,0.0958190117115909
2019-12-19,7202.84423828125,25904604416,7342.522965494792,-0.010163597776861044
2019-12-20,7218.81640625,22633815180,7315.574576822916,0.0022174806840695727
2019-12-21,7191.15869140625,19312552168,7300.521533203125,-0.0038313365082680573
2019-12-22,7511.5888671875,23134537956,7307.68857421875,0.0445589076158448
2019-12-23,7355.62841796875,27831788041,7306.282958984375,-0.020762644491902904
2019-12-24,7322.5322265625,22991622105,7315.436800130208,-0.004499437644974069
2019-12-25,7275.15576171875,21559505149,7319.737532552083,-0.006469956481979233
2019-12-26,7238.966796875,22787010034,7320.424055989583,-0.004974321654276248
2019-12-27,7290.08837890625,22777360996,7312.371549479167,0.007061999794407026
2019-12-28,7317.990234375,21365673026,7307.534358723959,0.003827368615925586
2019-12-29,7422.65283203125,22445257702,7296.247998046875,0.014302095835631912
2019-12-30,7292.9951171875,22874131672,7287.026839192708,-0.017467840376992116
2019-12-31,7193.59912109375,21167946112,7279.337060546875,-0.013628967865274233
2020-01-01,7200.17431640625,18565664997,7275.276595052083,0.0009140341575637478
2020-01-02,6985.47021484375,20802083465,7264.120751953125,-0.029819292162590716
2020-01-03,7344.88427734375,28111481032,7267.215738932292,0.05145166344511276
2020-01-04,7410.65673828125,18444271275,7265.960709635417,0.008954866877941559
2020-01-05,7411.3173828125,19725074095,7261.438069661458,8.914790612779555e-05
2020-01-06,7769.21923828125,23276261598,7268.537451171875,0.04829126010697582
2020-01-07,8163.6923828125,28767291327,7288.515690104166,0.050773846435889336
2020-01-08,8079.86279296875,31672559265,7311.147802734375,-0.010268587535248286
2020-01-09,7879.0712890625,24045990466,7331.179524739583,-0.024850855645838776
2020-01-10,8166.55419921875,28714583844,7362.81708984375,0.03648690303834745
2020-01-11,8037.53759765625,25521165085,7389.297200520833,-0.015798168776598898
2020-01-12,8192.494140625,22903438381,7420.05751953125,0.019279106453440997
2020-01-13,8144.1943359375,22482910688,7454.041536458333,-0.005895616628883604
2020-01-14,8827.7646484375,44841784107,7509.890299479167,0.08393344808628167
